6 4.000000 -340.708618 550.548218 536.640381
7 4.000000 -398.027863 557.790527 539.279175
9 3.575069 -405.011566 505.380676 524.315063
0.109200 3 0 0 0

6 3.572283 -340.675049 550.567566 536.588074
7 4.000000 -398.043518 557.797302 539.269836
9 4.000000 -405.028442 505.387604 524.303040
0.111300 3 0 0 0

6 4.000000 -340.692749 550.575073 536.574280
7 3.576622 -398.014648 557.777710 539.299561
9 4.000000 -405.038788 505.391815 524.291504
0.113400 3 0 0 0

6 4.000000 -340.702148 550.584412 536.554260
7 4.000000 -398.030090 557.784302 539.290405
9 4.000000 -405.049164 505.396027 524.279907
0.115500 3 0 0 0

6 4.000000 -340.711548 550.593811 536.534241
7 4.000000 -398.038361 557.786621 539.287598
9 3.575035 -405.091644 505.438843 524.253296
0.117600 3 0 0 0

6 3.572265 -340.744476 550.591675 536.569092
7 4.000000 -398.046661 557.789001 539.284729
9 4.000000 -405.102356 505.443268 524.241577
0.119700 3 0 0 0

6 4.000000 -340.754120 550.601013 536.549438
7 3.576591 -398.079315 557.837097 539.221069
9 4.000000 -405.118164 505.453918 524.227478
0.121800 3 0 0 0

6 4.000000 -340.767487 550.608459 536.538635
7 4.000000 -398.087738 557.839722 539.217834
9 4.000000 -405.133972 505.464569 524.213379
0.123900 3 0 0 0

6 4.000000 -340.780884 550.615967 536.527832
7 4.000000 -398.100098 557.849731 539.204895
9 3.575018 -405.118103 505.478027 524.198303
0.126000 3 0 0 0

6 3.572248 -340.774658 550.635498 536.515015
7 4.000000 -398.112427 557.859741 539.191956
9 4.000000 -405.133636 505.488678 524.184204
0.128100 3 0 0 0

6 4.000000 -340.787872 550.643066 536.504272
7 3.576575 -398.115784 557.875793 539.176392
9 4.000000 -405.144165 505.499756 524.169922
0.130200 3 0 0 0

6 4.000000 -340.797913 550.652527 536.493164
7 4.000000 -398.128021 557.885742 539.163391
9 4.000000 -405.154694 505.510834 524.155701
0.132300 3 0 0 0

6 4.000000 -340.807953 550.662048 536.481995
7 4.000000 -398.138855 557.896790 539.149963
9 3.575015 -405.102020 505.495544 524.137268
0.134400 3 0 0 0

6 3.572248 -340.751617 550.668518 536.447876
7 4.000000 -398.149658 557.907776 539.136536
9 4.000000 -405.112152 505.506470 524.122986
0.136500 3 0 0 0

6 4.000000 -340.761139 550.677979 536.436707
7 3.576572 -398.112579 557.881104 539.152832
9 4.000000 -405.112122 505.513153 524.107971
0.138600 3 0 0 0

6 4.000000 -340.760040 550.686951 536.421753
7 4.000000 -398.123138 557.891846 539.139648
9 4.000000 -405.112122 505.519836 524.093018
0.140700 3 0 0 0

6 4.000000 -340.758942 550.695923 536.406799
7 4.000000 -398.126007 557.896545 539.131287
9 3.574996 -405.143463 505.535034 524.100586
0.142800 3 0 0 0

6 3.572204 -340.806122 550.746094 536.354248
7 4.000000 -398.128906 557.901245 539.122864
9 4.000000 -405.143646 505.541779 524.085693
0.144900 3 0 0 0

6 4.000000 -340.805420 550.755310 536.339050
7 3.576530 -398.164459 557.953125 539.066162
9 4.000000 -405.148895 505.549896 524.074524
0.147000 3 0 0 0

6 4.000000 -340.812439 550.771179 536.317810
7 4.000000 -398.167511 557.958191 539.057373
9 4.000000 -405.154144 505.557983 524.063293
0.149100 3 0 0 0

6 4.000000 -340.819458 550.787048 536.296509
7 4.000000 -398.175873 557.970764 539.040833
9 3.574950 -405.169952 505.608215 523.980957
0.151200 3 0 0 0

6 3.572194 -340.805115 550.789001 536.277344
7 4.000000 -398.184235 557.983398 539.024292
9 4.000000 -405.175201 505.616577 523.969177
0.153300 3 0 0 0

6 4.000000 -340.811951 550.804749 536.256165
7 3.576530 -398.160492 557.969604 539.048401
9 4.000000 -405.182129 505.631744 523.946045
0.155400 3 0 0 0

6 4.000000 -340.815430 550.818298 536.235291
7 4.000000 -398.168579 557.981995 539.032166
9 4.000000 -405.189056 505.646881 523.922852
0.157500 3 0 0 0

6 4.000000 -340.818909 550.831848 536.214478
7 4.000000 -398.171509 557.990173 539.022461
9 3.574944 -405.152832 505.632416 523.911011
0.159600 3 0 0 0

6 3.572155 -340.872864 550.854309 536.199951
7 4.000000 -398.174469 557.998352 539.012756
9 4.000000 -405.159454 505.647339 523.888062
0.161700 3 0 0 0

6 4.000000 -340.876617 550.867859 536.179138
7 3.576483 -398.211273 558.042114 538.946411
9 4.000000 -405.159180 505.657532 523.866821
0.163800 3 0 0 0

6 4.000000 -340.888489 550.882874 536.159302
7 4.000000 -398.214447 558.050598 538.936279
9 4.000000 -405.158936 505.667725 523.845581
0.165900 3 0 0 0

6 4.000000 -340.900330 550.897888 536.139465
7 4.000000 -398.223083 558.064758 538.917053
9 3.574891 -405.205963 505.713959 523.804016
0.168000 3 0 0 0

6 3.572119 -340.906158 550.930359 536.112061
7 4.000000 -398.231720 558.078918 538.897827
9 4.000000 -405.206055 505.724365 523.782593
0.170100 3 0 0 0

6 4.000000 -340.917938 550.945557 536.092102
7 3.576465 -398.237457 558.088074 538.892334
9 4.000000 -405.213654 505.740570 523.757996
0.172200 3 0 0 0

6 4.000000 -340.928802 550.963501 536.070923
7 4.000000 -398.246033 558.102173 538.873230
9 4.000000 -405.221283 505.756775 523.733337
0.174300 3 0 0 0

6 4.000000 -340.939667 550.981445 536.049805
7 4.000000 -398.254181 558.115479 538.856262
9 3.574885 -405.190674 505.738007 523.744202
0.176400 3 0 0 0

6 3.572107 -340.899475 550.975281 536.038818
7 4.000000 -398.262329 558.128784 538.839294
9 4.000000 -405.198029 505.753967 523.719849
0.178500 3 0 0 0

6 4.000000 -340.910004 550.993042 536.017761
7 3.576465 -398.229401 558.110657 538.878906
9 4.000000 -405.199310 505.764343 523.701172
0.180600 3 0 0 0

6 4.000000 -340.912384 551.006897 535.998413
7 4.000000 -398.237213 558.123718 538.862366
9 4.000000 -405.200562 505.774689 523.682495
0.182700 3 0 0 0

6 4.000000 -340.914764 551.020813 535.979065
7 4.000000 -398.238495 558.131775 538.854858
9 3.574837 -405.249420 505.831055 523.644958
0.184800 3 0 0 0

6 3.572063 -340.971069 551.066284 535.950134
7 4.000000 -398.239777 558.139832 538.847351
9 4.000000 -405.250854 505.841705 523.626221
0.186900 3 0 0 0

6 4.000000 -340.973785 551.080383 535.930603
7 3.576421 -398.298706 558.188599 538.786987
9 4.000000 -405.259979 505.859741 523.604431
0.189000 3 0 0 0

6 4.000000 -340.985138 551.099548 535.909607
7 4.000000 -398.300415 558.196899 538.779114
9 4.000000 -405.269135 505.877777 523.582642
0.191100 3 0 0 0

6 4.000000 -340.996460 551.118774 535.888611
7 4.000000 -398.311340 558.211792 538.762817
9 3.574820 -405.292206 505.887634 523.582092
0.193200 3 0 0 0

6 3.572047 -341.017212 551.132874 535.892639
7 4.000000 -398.322296 558.226624 538.746460
9 4.000000 -405.301514 505.905670 523.560486
0.195300 3 0 0 0

6 4.000000 -341.028534 551.152039 535.871887
7 3.576408 -398.336517 558.244751 538.751282
9 4.000000 -405.313049 505.922363 523.542297
0.197400 3 0 0 0

6 4.000000 -341.041443 551.170349 535.855103
7 4.000000 -398.347504 558.259583 538.735107
9 4.000000 -405.324554 505.939087 523.524048
0.199500 3 0 0 0

6 4.000000 -341.054321 551.188721 535.838379
7 4.000000 -398.358978 558.274902 538.722351
9 3.574835 -405.283966 505.908539 523.561584
0.201600 3 0 0 0

6 3.572047 -341.019684 551.179810 535.826599
7 4.000000 -398.370453 558.290283 538.709595
9 4.000000 -405.295227 505.924957 523.543701
0.203700 3 0 0 0

6 4.000000 -341.032349 551.197998 535.809753
7 3.576390 -398.369904 558.311401 538.695801
9 4.000000 -405.298126 505.933807 523.534729
0.205800 3 0 0 0

6 4.000000 -341.037384 551.211731 535.793762
7 4.000000 -398.381256 558.326843 538.682983
9 4.000000 -405.301025 505.942627 523.525757
0.207900 3 0 0 0

6 4.000000 -341.042389 551.225525 535.777771
7 4.000000 -398.390686 558.343140 538.669983
9 3.574802 -405.358246 506.006531 523.502502
0.210000 3 0 0 0

6 3.572012 -341.102753 551.264465 535.779663
7 4.000000 -398.400085 558.359497 538.657043
9 4.000000 -405.361481 506.015717 523.493408
0.212100 3 0 0 0

6 4.000000 -341.108093 551.278442 535.763794
7 3.576377 -398.422852 558.364502 538.673096
9 4.000000 -405.373383 506.033722 523.481995
0.214200 3 0 0 0

6 4.000000 -341.122375 551.296448 535.750793
7 4.000000 -398.432281 558.380798 538.660400
9 4.000000 -405.385315 506.051697 523.470642
0.216300 3 0 0 0

6 4.000000 -341.136658 551.314514 535.737793
7 4.000000 -398.443878 558.395264 538.652344
9 3.574791 -405.394653 506.055359 523.482788
0.218400 3 0 0 0

6 3.572012 -341.094574 551.325317 535.718872
7 4.000000 -398.455505 558.409668 538.644226
9 4.000000 -405.406494 506.073242 523.471619
0.220500 3 0 0 0

6 4.000000 -341.108459 551.343262 535.705811
7 3.576372 -398.439514 558.411194 538.655579
9 4.000000 -405.417938 506.088867 523.464233
0.222600 3 0 0 0

6 4.000000 -341.113281 551.360107 535.691772
7 4.000000 -398.450958 558.425598 538.647522
9 4.000000 -405.429382 506.104462 523.456787
0.224700 3 0 0 0

6 4.000000 -341.118073 551.376892 535.677795
7 4.000000 -398.458038 558.437927 538.642639
9 3.574792 -405.403015 506.109894 523.442810
0.226800 3 0 0 0

6 3.571978 -341.188812 551.419067 535.669250
7 4.000000 -398.465088 558.450195 538.637756
9 4.000000 -405.414246 506.125427 523.435303
0.228900 3 0 0 0

6 4.000000 -341.194000 551.436035 535.655273
7 3.576338 -398.516388 558.511963 538.583923
9 4.000000 -405.419373 506.139374 523.426758
0.231000 3 0 0 0

6 4.000000 -341.209778 551.457092 535.642212
7 4.000000 -398.523743 558.524536 538.578735
9 4.000000 -405.424530 506.153320 523.418213
0.233100 3 0 0 0

6 4.000000 -341.225555 551.478088 535.629150
7 4.000000 -398.538147 558.545105 538.565735
9 3.574761 -405.480927 506.203583 523.397278
0.235200 3 0 0 0

6 3.571959 -341.241577 551.502258 535.608154
7 4.000000 -398.552551 558.565613 538.552734
9 4.000000 -405.486359 506.217773 523.388672
0.237300 3 0 0 0

6 4.000000 -341.257385 551.523254 535.594971
7 3.576322 -398.572754 558.590027 538.542664
9 4.000000 -405.500061 506.237762 523.378052
0.239400 3 0 0 0

6 4.000000 -341.273254 551.544739 535.580566
7 4.000000 -398.587189 558.610596 538.529541
9 4.000000 -405.513763 506.257782 523.367493
0.241500 3 0 0 0

6 4.000000 -341.289093 551.566284 535.566162
7 4.000000 -398.602631 558.631836 538.516968
9 3.574755 -405.502319 506.286926 523.326416
0.243600 3 0 0 0

6 3.571945 -341.248596 551.608032 535.506165
7 4.000000 -398.618042 558.653015 538.504395
9 4.000000 -405.515961 506.306915 523.315674
0.245700 3 0 0 0

6 4.000000 -341.264069 551.629639 535.491455
7 3.576315 -398.597900 558.671997 538.516907
9 4.000000 -405.525543 506.328400 523.300049
0.247800 3 0 0 0

6 4.000000 -341.270508 551.654541 535.469421
7 4.000000 -398.613098 558.693176 538.504456
9 4.000000 -405.535126 506.349884 523.284363
0.249900 3 0 0 0

6 4.000000 -341.276947 551.679382 535.447388
7 4.000000 -398.622589 558.714050 538.496094
9 3.574700 -405.599548 506.428253 523.229126
0.252000 3 0 0 0

6 3.571892 -341.361450 551.744873 535.420166
7 4.000000 -398.632111 558.734924 538.487671
9 4.000000 -405.609406 506.450134 523.213196
0.254100 3 0 0 0

6 4.000000 -341.368439 551.770081 535.398132
7 3.576283 -398.686371 558.810242 538.435608
9 4.000000 -405.628021 506.481171 523.190918
0.256200 3 0 0 0

6 4.000000 -341.387909 551.801758 535.375244
7 4.000000 -398.696136 558.831360 538.426880
9 4.000000 -405.646667 506.512177 523.168640
0.258300 3 0 0 0

6 4.000000 -341.407349 551.833435 535.352356
7 4.000000 -398.713135 558.861267 538.411194
9 3.574667 -405.663818 506.569244 523.143250
0.260400 3 0 0 0

6 3.571868 -341.430481 551.890259 535.343384
7 4.000000 -398.730103 558.891174 538.395508
9 4.000000 -405.682587 506.600372 523.121033
0.262500 3 0 0 0

6 4.000000 -341.449982 551.922058 535.320679
7 3.576264 -398.746735 558.938904 538.395508
9 4.000000 -405.701050 506.635712 523.098267
0.264600 3 0 0 0

6 4.000000 -341.470093 551.957886 535.300232
7 4.000000 -398.763611 558.968994 538.380005
9 4.000000 -405.719543 506.671051 523.075500
0.266700 3 0 0 0

6 4.000000 -341.490204 551.993774 535.279724
7 4.000000 -398.780457 559.001953 538.367004
9 3.574641 -405.717438 506.726166 523.032837
0.268800 3 0 0 0

6 3.571854 -341.476532 552.021851 535.274597
7 4.000000 -398.797302 559.034912 538.354004
9 4.000000 -405.735687 506.761658 523.009949
0.270900 3 0 0 0

6 4.000000 -341.496338 552.057617 535.254150
7 3.576252 -398.802307 559.072144 538.368225
9 4.000000 -405.750702 506.800354 522.983948
0.273000 3 0 0 0

6 4.000000 -341.510773 552.092224 535.236145
7 4.000000 -398.819092 559.105042 538.355347
9 4.000000 -405.765717 506.839020 522.957886
0.275100 3 0 0 0

6 4.000000 -341.525177 552.126770 535.218140
7 4.000000 -398.834045 559.138672 538.346802
9 3.574612 -405.815063 506.881989 522.981934
0.277200 3 0 0 0

6 3.571806 -341.591156 552.230713 535.157837
7 4.000000 -398.848999 559.172241 538.338257
9 4.000000 -405.830383 506.920685 522.956116
0.279300 3 0 0 0

6 4.000000 -341.606079 552.265747 535.139648
7 3.576221 -398.896637 559.249451 538.298706
9 4.000000 -405.851105 506.960022 522.938416
0.281400 3 0 0 0

6 4.000000 -341.629211 552.311890 535.114624
7 4.000000 -398.911804 559.283386 538.289978
9 4.000000 -405.871857 506.999359 522.920715
0.283500 3 0 0 0

6 4.000000 -341.652374 552.358032 535.089661
7 4.000000 -398.932190 559.324341 538.276306
9 3.574566 -405.894287 507.077759 522.885620
0.285600 3 0 0 0

6 3.571795 -341.633179 552.407654 535.062439
7 4.000000 -398.952606 559.365234 538.262634
9 4.000000 -405.915070 507.117340 522.867798
0.287700 3 0 0 0

6 4.000000 -341.656036 552.453918 535.037476
7 3.576221 -398.969940 559.403503 538.286011
9 4.000000 -405.936066 507.163177 522.847168
0.289800 3 0 0 0

6 4.000000 -341.672089 552.500671 535.012146
7 4.000000 -398.990234 559.444397 538.272522
9 4.000000 -405.957062 507.209045 522.826538
0.291900 3 0 0 0

6 4.000000 -341.688110 552.547424 534.986755
7 4.000000 -399.010071 559.484802 538.265076
9 3.574571 -405.948059 507.237762 522.835266
0.294000 3 0 0 0

6 3.571737 -341.776978 552.635193 534.963379
7 4.000000 -399.029907 559.525269 538.257629
9 4.000000 -405.968842 507.283508 522.814880
0.296100 3 0 0 0

6 4.000000 -341.793427 552.682190 534.938049
7 3.576187 -399.096497 559.625061 538.218079
9 4.000000 -405.984802 507.326538 522.799133
0.298200 3 0 0 0

6 4.000000 -341.821533 552.735779 534.913086
7 4.000000 -399.116669 559.665894 538.210449
9 4.000000 -406.000763 507.369537 522.783447
0.300300 3 0 0 0

6 4.000000 -341.849640 552.789368 534.888062
7 4.000000 -399.144318 559.716309 538.197693
9 3.574507 -406.067902 507.486298 522.726807
0.302400 3 0 0 0

6 3.571702 -341.875000 552.859375 534.871521
7 4.000000 -399.171967 559.766663 538.184875
9 4.000000 -406.084259 507.529755 522.710876
0.304500 3 0 0 0

6 4.000000 -341.903229 552.913025 534.846558
7 3.576173 -399.190826 559.820190 538.186707
9 4.000000 -406.108826 507.585052 522.688293
0.306600 3 0 0 0

6 4.000000 -341.931000 552.969360 534.822937
7 4.000000 -399.218445 559.870544 538.174011
9 4.000000 -406.133423 507.640350 522.665710
0.308700 3 0 0 0

6 4.000000 -341.958740 553.025635 534.799316
7 4.000000 -399.244598 559.921448 538.163635
9 3.574493 -406.127991 507.675262 522.668091
0.310800 3 0 0 0

6 3.571693 -341.925598 553.079956 534.774902
7 4.000000 -399.270752 559.972290 538.153198
9 4.000000 -406.152222 507.730469 522.645752
0.312900 3 0 0 0

6 4.000000 -341.952850 553.136292 534.751160
7 3.576159 -399.254578 560.013367 538.157715
9 4.000000 -406.171661 507.782410 522.627441
0.315000 3 0 0 0

6 4.000000 -341.970367 553.192261 534.727356
7 4.000000 -399.280579 560.064148 538.147339
9 4.000000 -406.191132 507.834351 522.609070
0.317100 3 0 0 0

6 4.000000 -341.987885 553.248230 534.703552
7 4.000000 -399.299744 560.113403 538.139404
9 3.574448 -406.249664 507.913452 522.589539
0.319200 3 0 0 0

6 3.571640 -342.070801 553.350464 534.688538
7 4.000000 -399.318878 560.162598 538.131409
9 4.000000 -406.269440 507.965576 522.571045
0.321300 3 0 0 0

6 4.000000 -342.088837 553.406738 534.664795
7 3.576128 -399.380249 560.261780 538.104004
9 4.000000 -406.295471 508.022034 522.552368
0.323400 3 0 0 0

6 4.000000 -342.117340 553.470459 534.642517
7 4.000000 -399.399658 560.311340 538.096008
9 4.000000 -406.321503 508.078491 522.533752
0.325500 3 0 0 0

6 4.000000 -342.145874 553.534119 534.620178
7 4.000000 -399.425903 560.368958 538.084900
9 3.574406 -406.339783 508.165222 522.521057
0.327600 3 0 0 0

6 3.571619 -342.165771 553.605469 534.621277
7 4.000000 -399.452118 560.426575 538.073792
9 4.000000 -406.365753 508.221863 522.502563
0.329700 3 0 0 0

6 4.000000 -342.194183 553.669250 534.599182
7 3.576112 -399.480408 560.489197 538.073486
9 4.000000 -406.390503 508.283386 522.484985
0.331800 3 0 0 0

6 4.000000 -342.221191 553.734253 534.580811
7 4.000000 -399.506653 560.546814 538.062378
9 4.000000 -406.415253 508.344879 522.467407
0.333900 3 0 0 0

6 4.000000 -342.248199 553.799255 534.562439
7 4.000000 -399.533173 560.605225 538.052979
9 3.574398 -406.395233 508.380157 522.482361
0.336000 3 0 0 0

6 3.571601 -342.220245 553.859985 534.521545
7 4.000000 -399.559692 560.663635 538.043579
9 4.000000 -406.419769 508.441498 522.465027
0.338100 3 0 0 0

6 4.000000 -342.246979 553.924927 534.502869
7 3.576108 -399.551575 560.719360 538.058777
9 4.000000 -406.437073 508.498596 522.452881
0.340200 3 0 0 0

6 4.000000 -342.264832 553.989136 534.480652
7 4.000000 -399.577911 560.777771 538.049561
9 4.000000 -406.454407 508.555725 522.440674
0.342300 3 0 0 0

6 4.000000 -342.282715 554.053406 534.458496
7 4.000000 -399.598663 560.835754 538.044250
9 3.574344 -406.524872 508.661346 522.403564
0.344400 3 0 0 0

6 3.571543 -342.369598 554.151794 534.429138
7 4.000000 -399.619415 560.893677 538.039001
9 4.000000 -406.542542 508.718750 522.391235
0.346500 3 0 0 0

6 4.000000 -342.387878 554.216309 534.406982
7 3.576065 -399.682098 561.001648 537.985352
9 4.000000 -406.568726 508.783966 522.374939
0.348600 3 0 0 0

6 4.000000 -342.417267 554.286255 534.383667
7 4.000000 -399.703156 561.059998 537.979797
9 4.000000 -406.594940 508.849182 522.358582
0.350700 3 0 0 0

6 4.000000 -342.446625 554.356262 534.360413
7 4.000000 -399.730927 561.126282 537.966492
9 3.574315 -406.639099 508.936127 522.338806
0.352800 3 0 0 0

6 3.571523 -342.434967 554.422974 534.312622
7 4.000000 -399.758698 561.192566 537.953247
